"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","1993","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.291582308,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","1994","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.2269219012,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","1995","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.1600278385,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","1996","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.0934538511,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","1997","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.0411682644,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","1998","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.0167673981,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","1999","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.0308599058,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2000","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",-0.1730908969,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2001","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.1380394051,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2002","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.6544225204,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2003","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.6144296623,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2004","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.5710292138,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2005","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.5253704221,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2006","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.481152127,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2007","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.475162083,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2008","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.5242639792,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2009","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.5153283769,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2010","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.4077433084,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2011","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.3250018277,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2012","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.288929229,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2013","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.262169666,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2014","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.2456778325,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2015","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.230380948,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2016","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.2176918373,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2017","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.2047273787,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2018","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.19255393,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2019","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.1765382596,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2020","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.1744522165,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2021","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.1592636611,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2022","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.0605883466,"Rate of Population Growth"
"country/BRB","BB","Barbados","GrowthRate_Count_Person","2023","WorldDevelopmentIndicators","https://datacatalog.worldbank.org/dataset/world-development-indicators/","","","",0.0063755858,"Rate of Population Growth"
